year,stateabbr_c,statedesc_c,locationname_c,locationid_c,totalpopulation_c,geolocation_c,sca_release_id_c,msa_c,msa_code,state_c,short_name_c,source_dataset_c,year_coverage_c,latitude_n,longitude_n,name_n,cldd_n,dt00_n,dt32_n,dx32_n,dx70_n,dx90_n,emnt_n,emxt_n,htdd_n,prcp_n,tavg_n,tmax_n,tmin_n,tsun_n,msa_n,msa_u,total_population_u,median_age_u,pct_male_u,pct_female_u,cbsa_code_u,median_household_income_u,pct_bachelors_plus_u,pct_graduate_degree_u,pct_less_than_hs_u,pct_white_u,pct_black_u,pct_hispanic_u,pct_asian_u,CASTHMA,CHD,COPD,LPA,MHLTH,OBESITY,PHLTH,STROKE
2014,FL,Florida,Orlando,1253000,"238,300","(28.4800646771, -81.3452411179)",2014_500_Cities_2016_release,"Orlando-Kissimmee-Sanford, FL Metro Area",359.0,FL,Orlando,cities,9,28.54653,-81.33544,"ORLANDO EXECUTIVE AIRPORT, FL US",2019.3,0.0,0.0,0.0,324.0,114.0,0.6,37.2,236.6,1346.6,23.02,28.12,17.91,,"Orlando-Kissimmee-Sanford, FL Metro Area","Orlando-Kissimmee-Sanford, FL Metro Area",2226835.0,36.5,48.9,51.1,36740.0,48559.0,9.3,18.9,4.6,51.3,15.2,26.7,4.0,9.2,6.5,7.0,26.3,13.5,28.6,13.2,3.4
2014,FL,Florida,Palm Bay,1254000,"103,190","(27.9838255249, -80.6666722846)",2014_500_Cities_2016_release,"Palm Bay-Melbourne-Titusville, FL Metro Area",364.0,FL,Palm Bay,cities,9,28.09969,-80.6356,"MELBOURNE INTERNATIONAL AIRPORT, FL US",1944.6,0.0,1.0,0.0,332.0,66.0,-1.0,35.0,206.7,1445.6,22.91,27.79,18.02,,"Palm Bay-Melbourne-Titusville, FL Metro Area","Palm Bay-Melbourne-Titusville, FL Metro Area",548891.0,46.3,48.9,51.1,37340.0,48483.0,10.0,17.5,2.7,76.6,9.8,8.8,2.2,9.3,6.5,7.6,24.9,14.1,27.0,13.0,3.1
2014,FL,Florida,Port St. Lucie,1258715,"164,603","(27.2808680308, -80.3832154574)",2014_500_Cities_2016_release,"Port St. Lucie, FL Metro Area",377.0,FL,Port St Lucie,cities,9,27.1897,-80.2397,"STUART, FL US",,,,0.0,331.0,78.0,,35.6,110.1,1373.2,,28.36,,,"Port St. Lucie, FL Metro Area","Port St. Lucie, FL Metro Area",433646.0,46.0,49.0,51.0,38940.0,45752.0,8.2,15.8,6.0,66.9,14.1,15.6,1.4,9.0,6.4,7.2,23.4,13.7,27.3,12.6,3.0
2014,FL,Florida,Tallahassee,1270600,"181,376","(30.4548951211, -84.2526459938)",2014_500_Cities_2016_release,"Tallahassee, FL Metro Area",442.0,FL,Tallahassee,cities,9,30.39354,-84.35136,"TALLAHASSEE REGIONAL AIRPORT, FL US",1531.2,0.0,29.0,0.0,277.0,114.0,-5.5,38.3,772.6,1739.5,20.07,26.69,13.44,,"Tallahassee, FL Metro Area","Tallahassee, FL Metro Area",373097.0,32.4,48.7,51.3,45220.0,45377.0,7.8,20.1,3.6,56.7,32.6,6.2,2.4,9.4,5.9,6.7,21.7,13.2,28.7,12.1,3.2
2014,FL,Florida,Tampa,1271000,"335,709","(27.996198041, -82.4450349799)",2014_500_Cities_2016_release,"Tampa-St. Petersburg-Clearwater, FL Metro Area",443.0,FL,Tampa,cities,9,27.96331,-82.54,"TAMPA INTERNATIONAL AIRPORT, FL US",1923.1,0.0,0.0,0.0,317.0,75.0,0.6,35.6,255.9,1470.7,22.7,27.13,18.27,,"Tampa-St. Petersburg-Clearwater, FL Metro Area","Tampa-St. Petersburg-Clearwater, FL Metro Area",2851235.0,41.7,48.4,51.6,45300.0,46706.0,8.8,18.0,4.3,66.1,11.4,17.0,3.0,9.3,6.5,7.1,23.3,13.7,30.6,13.4,3.4
2014,GA,Georgia,Albany,1301052,"77,434","(31.5776036766, -84.1763240815)",2014_500_Cities_2016_release,"Albany, GA Metro Area",102.0,GA,"Albany, GA",cities,10,31.53642,-84.1958,"ALBANY SW GEORGIA REGIONAL AIRPORT, GA US",1338.5,0.0,35.0,1.0,250.0,94.0,-8.8,37.2,1101.4,1219.5,18.8,25.23,12.38,,"Albany, GA Metro Area","Albany, GA Metro Area",156706.0,35.7,47.6,52.4,10500.0,36805.0,5.0,10.1,6.9,42.8,52.5,2.3,0.9,11.6,7.2,9.2,33.1,16.2,40.4,17.4,5.0
2014,GA,Georgia,Athens,1303440,"115,452","(33.9508170683, -83.3689417445)",2014_500_Cities_2016_release,"Athens-Clarke County, GA Metro Area",117.0,GA,Athens,cities,4,33.94773,-83.32736,"ATHENS BEN EPPS AIRPORT, GA US",1082.5,0.0,56.0,2.0,228.0,73.0,-13.8,36.7,1703.9,1154.9,16.56,22.98,10.14,,"Athens-Clarke County, GA Metro Area","Athens-Clarke County, GA Metro Area",196287.0,30.7,48.1,51.9,12020.0,41624.0,4.8,17.2,5.1,67.1,19.2,8.2,3.4,9.6,6.4,7.4,26.5,13.5,32.2,14.0,3.6
2014,GA,Georgia,Atlanta,1304000,"420,003","(33.7626524683, -84.4231419055)",2014_500_Cities_2016_release,"Atlanta-Sandy Springs-Roswell, GA Metro Area",118.0,GA,Atlanta,cities,10,33.62972,-84.44224,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1078.5,0.0,41.0,3.0,217.0,31.0,-14.3,35.0,1645.5,1209.9,16.8,22.24,11.37,,"Atlanta-Sandy Springs-Roswell, GA Metro Area","Atlanta-Sandy Springs-Roswell, GA Metro Area",5455053.0,35.4,48.6,51.4,12060.0,56618.0,6.4,23.0,5.1,49.9,32.3,10.4,5.1,9.4,6.1,6.5,22.4,12.0,31.6,12.8,4.1
2014,GA,Georgia,Macon,1349000,"91,351","(32.8320417692, -83.6495823768)",2014_500_Cities_2016_release,"Macon-Bibb County, GA Metro Area",315.0,GA,Macon,cities,4,32.68889,-83.65296,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",1113.5,0.0,65.0,2.0,242.0,84.0,-11.6,37.2,1479.4,1231.7,17.17,24.18,10.16,,"Macon-Bibb County, GA Metro Area",,,,,,,,,,,,,,,11.8,7.4,9.6,34.5,16.6,42.9,18.2,5.2
2014,GA,Georgia,Savannah,1369000,"136,286","(32.0283615157, -81.1783435493)",2014_500_Cities_2016_release,"Savannah, GA Metro Area",418.0,GA,Savannah,cities,10,32.13133,-81.2023,"SAVANNAH HILTON HEAD INTERNATIONAL AIRPORT, GA US",1490.7,0.0,19.0,1.0,269.0,97.0,-7.1,37.8,951.6,1284.8,19.7,25.59,13.81,,"Savannah, GA Metro Area","Savannah, GA Metro Area",361161.0,34.5,48.6,51.4,42340.0,50560.0,5.5,18.1,3.9,56.7,33.5,5.4,2.2,10.3,6.5,7.6,26.9,13.9,36.0,14.5,4.2
2014,GA,Georgia,Warner Robins,1380508,"66,588","(32.5985113609, -83.6530271267)",2014_500_Cities_2016_release,"Warner Robins, GA Metro Area",465.0,GA,Warner Robins,cities,10,,,,,,,,,,,,,,,,,,,"Warner Robins, GA Metro Area",184652.0,35.0,48.3,51.7,47580.0,51404.0,8.0,14.9,4.2,57.2,31.7,6.4,2.2,9.6,6.5,7.6,26.9,13.3,33.6,13.7,3.6
2014,HI,Hawaii,Honolulu,15003,"953,207","(21.4588039305, -157.973296737)",2014_500_Cities_2016_release,"Urban Honolulu, HI Metro Area",455.0,HI,Honolulu,cities,4,21.32402,-157.93946,"HONOLULU INTERNATIONAL AIRPORT, HI US",2681.3,0.0,0.0,0.0,365.0,40.0,15.6,33.9,0.0,530.2,25.67,29.13,22.21,,"Urban Honolulu, HI Metro Area","Urban Honolulu, HI Metro Area",975690.0,37.2,50.5,49.5,46520.0,73581.0,10.1,20.6,3.6,19.4,2.3,8.9,42.2,8.6,4.1,3.7,22.2,8.9,22.1,8.8,2.5
2014,IA,Iowa,Des Moines,1921000,"203,433","(41.5741349525, -93.6165066086)",2014_500_Cities_2016_release,"Des Moines-West Des Moines, IA Metro Area",193.0,IA,Des Moines,cities,10,41.53395,-93.65313,"DES MOINES INTERNATIONAL AIRPORT, IA US",579.7,19.0,133.0,55.0,157.0,11.0,-24.3,33.9,3795.2,1067.1,9.75,15.06,4.44,,"Des Moines-West Des Moines, IA Metro Area","Des Moines-West Des Moines, IA Metro Area",590741.0,35.4,49.2,50.8,19780.0,61640.0,9.3,24.8,2.9,82.8,4.8,6.9,3.3,8.5,5.9,6.1,25.2,10.5,32.6,11.3,3.0
2014,IA,Iowa,Iowa City,1938595,"67,862","(41.6558950332, -91.5308854927)",2014_500_Cities_2016_release,"Iowa City, IA Metro Area",262.0,IA,Iowa City,cities,10,41.6394,-91.54455,"IOWA CITY MUNICIPAL AIRPORT, IA US",417.5,27.0,145.0,66.0,143.0,4.0,-28.2,33.3,4181.6,974.3,8.16,13.61,2.71,,"Iowa City, IA Metro Area","Iowa City, IA Metro Area",158708.0,31.0,49.8,50.2,26980.0,55030.0,8.2,22.8,3.1,83.2,4.4,5.2,5.0,8.3,5.3,4.8,19.9,8.9,28.5,9.2,2.5
2014,IA,Iowa,Waterloo,1982425,"68,406","(42.4919736932, -92.3521759342)",2014_500_Cities_2016_release,"Waterloo-Cedar Falls, IA Metro Area",468.0,IA,Waterloo,cities,10,42.55437,-92.40131,"WATERLOO MUNICIPAL AIRPORT, IA US",350.8,37.0,157.0,83.0,141.0,5.0,-31.6,33.9,4645.2,886.8,6.85,12.65,1.05,,"Waterloo-Cedar Falls, IA Metro Area","Waterloo-Cedar Falls, IA Metro Area",168831.0,35.7,48.9,51.1,47940.0,49897.0,9.9,17.7,3.8,86.2,7.3,3.3,1.4,9.0,6.2,6.3,25.3,10.9,35.3,11.3,3.1
2014,IL,Illinois,Bloomington,1706613,"76,610","(40.4756778366, -88.9700813515)",2014_500_Cities_2016_release,"Bloomington, IL Metro Area",139.0,IL,"Bloomington, IL",cities,10,40.48333,-88.95,"BLOOMINGTON NORMAL AIRPORT, IL US",,,,,,,,,,,,,,,"Bloomington, IL Metro Area","Bloomington, IL Metro Area",188851.0,33.2,48.8,51.2,14010.0,61173.0,6.4,28.4,2.0,82.1,7.0,4.4,4.2,9.3,5.6,5.6,21.7,10.4,29.1,10.3,2.6
2014,IL,Illinois,Champaign,1712385,"81,055","(40.1151051361, -88.2729845986)",2014_500_Cities_2016_release,"Champaign-Urbana, IL Metro Area",160.0,IL,Champaign,cities,10,40.0324,-88.27547,"CHAMPAIGN URBANA WILLARD AIRPORT, IL US",507.7,16.0,133.0,55.0,161.0,12.0,-24.9,33.9,3622.3,1010.7,9.75,15.3,4.2,,"Champaign-Urbana, IL Metro Area","Champaign-Urbana, IL Metro Area",234672.0,30.6,49.9,50.1,16580.0,48182.0,7.5,20.4,2.4,73.2,10.8,5.0,8.4,9.5,5.6,5.6,22.4,10.8,30.2,10.8,2.8
2014,IL,Illinois,Decatur,1718823,"76,122","(39.8555822645, -88.9336983421)",2014_500_Cities_2016_release,"Decatur, IL Metro Area",190.0,IL,"Decatur, IL",cities,10,39.83079,-88.87192,"DECATUR AIRPORT, IL US",542.3,13.0,128.0,48.0,160.0,10.0,-23.2,34.4,3439.3,974.9,10.32,15.67,4.97,,"Decatur, IL Metro Area","Decatur, IL Metro Area",109833.0,40.5,47.9,52.1,19500.0,46696.0,6.7,15.4,2.9,77.7,15.1,2.0,1.2,11.0,6.5,7.6,28.1,13.6,35.3,13.9,3.4
2014,IL,Illinois,Peoria,1759000,"115,007","(40.7515684146, -89.615255458)",2014_500_Cities_2016_release,"Peoria, IL Metro Area",368.0,IL,Peoria,cities,10,40.66747,-89.68418,"GENERAL WAYNE A. DOWNING INTERNATIONAL AIRPORT, IL US",625.3,15.0,129.0,57.0,158.0,13.0,-25.5,35.6,3685.0,1011.4,10.18,15.34,5.03,,"Peoria, IL Metro Area","Peoria, IL Metro Area",380241.0,38.9,48.9,51.1,37900.0,54686.0,8.4,18.2,2.4,83.5,9.1,3.1,2.1,10.6,6.2,6.8,25.6,12.4,34.2,12.7,3.3
2014,IL,Illinois,Rockford,1765000,"152,871","(42.2633180015, -89.0625958362)",2014_500_Cities_2016_release,"Rockford, IL Metro Area",394.0,IL,Rockford,cities,10,42.19325,-89.093348,"ROCKFORD GREATER ROCKFORD AIRPORT, IL US",389.1,28.0,142.0,77.0,137.0,2.0,-29.3,32.8,4291.7,851.6,7.81,13.21,2.4,,"Rockford, IL Metro Area","Rockford, IL Metro Area",346031.0,38.8,49.0,51.0,40420.0,49511.0,7.6,13.4,5.3,72.1,10.7,12.9,2.3,11.0,6.7,7.8,31.1,13.9,37.5,15.0,3.5
2014,IL,Illinois,Springfield,1772000,"116,250","(39.7716473322, -89.6540780049)",2014_500_Cities_2016_release,"Springfield, IL Metro Area",433.0,IL,"Springfield, IL",cities,10,39.84529,-89.68401,"SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US",627.7,17.0,128.0,47.0,167.0,15.0,-24.9,35.6,3471.1,1154.5,10.71,16.29,5.13,,"Springfield, IL Metro Area","Springfield, IL Metro Area",211466.0,39.9,48.0,52.0,44100.0,55842.0,7.9,21.1,2.4,82.5,11.7,2.0,1.6,10.3,5.9,6.5,24.7,11.9,32.2,11.9,2.9
2014,IN,Indiana,Bloomington,1805860,"80,405","(39.1637458221, -86.5257124351)",2014_500_Cities_2016_release,"Bloomington, IN Metro Area",140.0,IN,"Bloomington, IN",cities,10,39.14317,-86.61676,"BLOOMINGTON MONROE CO AIRPORT, IN US",485.5,10.0,122.0,37.0,164.0,5.0,-24.9,33.3,3262.3,1217.9,10.56,16.23,4.88,,"Bloomington, IN Metro Area","Bloomington, IN Metro Area",162422.0,29.7,49.8,50.2,14020.0,42416.0,6.5,19.6,2.8,86.7,2.6,2.9,5.2,10.2,6.3,7.3,23.1,12.6,29.0,12.5,2.8
2014,IN,Indiana,Evansville,1822000,"117,429","(37.9867158026, -87.538270731)",2014_500_Cities_2016_release,"Evansville, IN Metro Area",210.0,IN,Evansville,cities,10,38.05015,-87.51465,"EVANSVILLE REGIONAL AIRPORT, IN US",801.1,2.0,99.0,24.0,177.0,28.0,-19.9,35.6,2786.2,1200.1,12.88,18.17,7.59,,"Evansville, IN Metro Area",,,,,,,,,,,,,,,11.0,6.9,9.0,28.9,14.4,35.1,14.3,3.3
2014,IN,Indiana,Fort Wayne,1825000,"253,691","(41.0884920417, -85.1435898792)",2014_500_Cities_2016_release,"Fort Wayne, IN Metro Area",223.0,IN,Fort Wayne,cities,10,40.97248,-85.20636,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",391.8,21.0,134.0,63.0,142.0,3.0,-26.6,33.9,3898.8,1089.1,8.65,14.04,3.26,,"Fort Wayne, IN Metro Area","Fort Wayne, IN Metro Area",422029.0,36.2,48.9,51.1,23060.0,49607.0,8.8,16.4,3.7,78.5,9.9,6.1,2.6,10.5,6.5,7.8,26.2,13.3,33.4,12.8,3.1
2014,IN,Indiana,Indianapolis,1836003,"820,445","(39.7771221075, -86.145782152)",2014_500_Cities_2016_release,"Indianapolis-Carmel-Greenwood, IN Metro Area",261.0,IN,Indianapolis,cities,4,39.72515,-86.2816,"INDIANAPOLIS INTERNATIONAL AIRPORT, IN US",482.7,12.0,124.0,51.0,154.0,3.0,-26.0,33.9,3472.6,1057.1,10.0,15.06,4.95,,"Indianapolis-Carmel-Greenwood, IN Metro Area",,,,,,,,,,,,,,,11.5,6.6,8.4,27.6,13.8,34.9,13.7,3.5
2014,IN,Indiana,Lafayette,1840788,"67,140","(40.3994285285, -86.8617007404)",2014_500_Cities_2016_release,"Lafayette-West Lafayette, IN Metro Area",289.0,IN,"Lafayette, IN",cities,10,40.475,-86.9919,"WEST LAFAYETTE 6 NW, IN US",418.1,23.0,144.0,58.0,152.0,8.0,-29.4,33.3,3869.1,1219.0,8.61,14.87,2.34,,"Lafayette-West Lafayette, IN Metro Area","Lafayette-West Lafayette, IN Metro Area",207013.0,29.4,50.9,49.1,29200.0,45364.0,6.8,17.6,3.7,81.2,3.7,7.3,5.9,10.5,6.7,8.2,25.4,13.6,31.8,13.3,3.0
2014,IN,Indiana,Muncie,1851876,"70,085","(40.1987098324, -85.3942940148)",2014_500_Cities_2016_release,"Muncie, IN Metro Area",341.0,IN,Muncie,cities,10,40.23451,-85.39356,"MUNCIE DELAWARE CO AIRPORT, IN US",443.3,15.0,122.0,56.0,149.0,4.0,-25.5,32.2,3592.5,1014.7,9.52,14.76,4.28,,"Muncie, IN Metro Area","Muncie, IN Metro Area",117441.0,34.8,47.9,52.1,34620.0,37900.0,5.9,11.8,4.4,87.7,5.3,2.0,1.1,11.8,7.4,10.1,30.8,15.9,36.7,15.8,3.6
2014,KS,Kansas,Lawrence,2038900,"87,643","(38.9599302924, -95.2628259088)",2014_500_Cities_2016_release,"Lawrence, KS Metro Area",298.0,KS,Lawrence,cities,10,39.00779,-95.2115,"LAWRENCE ASOS, KS US",774.2,9.0,137.0,33.0,182.0,43.0,-24.3,40.0,3152.9,946.3,11.78,18.63,4.92,,"Lawrence, KS Metro Area","Lawrence, KS Metro Area",113703.0,28.7,49.9,50.1,29940.0,50732.0,5.1,25.7,1.8,80.6,3.7,5.5,4.2,9.4,5.5,5.9,20.2,9.5,28.2,9.6,2.6
2014,KS,Kansas,Topeka,2071000,"127,473","(39.0359549911, -95.6954155341)",2014_500_Cities_2016_release,"Topeka, KS Metro Area",447.0,KS,Topeka,cities,10,39.07246,-95.62602,"TOPEKA ASOS, KS US",878.8,5.0,121.0,33.0,192.0,45.0,-22.1,39.4,3043.9,792.3,12.6,18.9,6.31,,"Topeka, KS Metro Area","Topeka, KS Metro Area",234195.0,39.6,48.9,51.1,45820.0,50797.0,6.6,16.4,3.2,79.1,5.9,9.3,0.9,10.0,6.0,7.2,26.1,11.0,34.9,11.5,3.1
2014,KS,Kansas,Wichita,2079000,"382,368","(37.690561478, -97.3429366807)",2014_500_Cities_2016_release,"Wichita, KS Metro Area",474.0,KS,Wichita,cities,10,37.64753,-97.42999,"WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US",1006.3,1.0,108.0,23.0,197.0,70.0,-20.5,40.0,2764.5,650.6,13.8,20.28,7.33,,"Wichita, KS Metro Area","Wichita, KS Metro Area",636095.0,35.3,49.5,50.5,48620.0,51059.0,6.6,19.1,3.8,73.5,7.4,11.9,3.4,9.6,6.1,6.8,25.8,10.8,34.3,11.6,3.1
2014,KY,Kentucky,Lexington,2146027,"295,803","(38.0423254022, -84.4587259608)",2014_500_Cities_2016_release,"Lexington-Fayette, KY Metro Area",303.0,KY,Lexington,cities,4,38.03391,-84.61138,"LEXINGTON BLUEGRASS AIRPORT, KY US",685.0,4.0,105.0,24.0,177.0,21.0,-21.0,33.9,2719.9,1378.7,12.6,18.11,7.08,,"Lexington-Fayette, KY Metro Area","Lexington-Fayette, KY Metro Area",483997.0,35.5,49.1,50.9,30460.0,49997.0,5.9,21.1,5.5,78.6,10.7,5.8,2.5,11.1,7.2,8.3,26.3,12.3,30.8,13.7,3.0
2014,LA,Louisiana,Baton Rouge,2205000,"229,493","(30.4510891679, -91.1263551997)",2014_500_Cities_2016_release,"Baton Rouge, LA Metro Area",127.0,LA,Baton Rouge,cities,10,30.53782,-91.14681,"BATON ROUGE METRO AIRPORT, LA US",1466.2,0.0,30.0,1.0,272.0,85.0,-8.2,35.6,1121.5,1568.3,19.39,25.45,13.33,,"Baton Rouge, LA Metro Area","Baton Rouge, LA Metro Area",814805.0,34.5,49.0,51.0,12940.0,51829.0,4.7,17.8,4.5,57.5,35.4,3.6,1.9,8.9,7.7,7.1,30.4,13.6,36.8,14.4,4.0
2014,LA,Louisiana,Lafayette,2240735,"120,623","(30.2120582815, -92.0317532321)",2014_500_Cities_2016_release,"Lafayette, LA Metro Area",288.0,LA,"Lafayette, LA",cities,10,30.19859,-91.98957,"LAFAYETTE REGIONAL AIRPORT, LA US",1501.7,0.0,23.0,1.0,268.0,84.0,-7.1,35.0,1094.8,1524.9,19.59,24.96,14.22,,"Lafayette, LA Metro Area","Lafayette, LA Metro Area",475457.0,35.0,48.8,51.2,29180.0,47174.0,3.9,14.1,9.1,68.6,24.6,3.4,1.5,8.7,7.5,6.9,27.8,13.0,34.1,13.6,3.4
2014,LA,Louisiana,Lake Charles,2241155,"71,993","(30.2030679966, -93.2148796496)",2014_500_Cities_2016_release,"Lake Charles, LA Metro Area",290.0,LA,Lake Charles,cities,10,30.12551,-93.22771,"LAKE CHARLES REGIONAL AIRPORT, LA US",1475.2,0.0,21.0,1.0,262.0,72.0,-7.1,36.1,1110.8,1744.0,19.53,24.78,14.27,,"Lake Charles, LA Metro Area","Lake Charles, LA Metro Area",201656.0,36.3,48.8,51.2,29340.0,44644.0,6.5,13.0,5.0,69.8,24.1,2.8,1.2,9.2,8.0,7.8,32.5,14.6,36.9,15.6,4.2
2014,LA,Louisiana,New Orleans,2255000,"343,829","(30.0687009935, -89.9316317895)",2014_500_Cities_2016_release,"New Orleans-Metairie, LA Metro Area",348.0,LA,New Orleans,cities,10,29.99755,-90.27772,"NEW ORLEANS AIRPORT, LA US",1631.3,0.0,10.0,0.0,269.0,78.0,-4.3,35.6,898.0,1390.8,20.45,25.21,15.69,,"New Orleans-Metairie, LA Metro Area","New Orleans-Metairie, LA Metro Area",1226440.0,37.3,48.5,51.5,35380.0,47412.0,4.6,16.7,6.3,52.9,34.3,8.2,2.8,9.0,7.7,6.9,28.2,13.5,34.4,14.9,4.3
2014,LA,Louisiana,Shreveport,2270000,"199,311","(32.4671618864, -93.7962236108)",2014_500_Cities_2016_release,"Shreveport-Bossier City, LA Metro Area",425.0,LA,Shreveport,cities,10,32.4473,-93.8244,"SHREVEPORT AIRPORT, LA US",1361.9,0.0,43.0,0.0,242.0,87.0,-9.3,37.2,1445.9,1047.9,18.24,24.12,12.37,,"Shreveport-Bossier City, LA Metro Area","Shreveport-Bossier City, LA Metro Area",445305.0,36.3,48.2,51.8,43340.0,43779.0,5.1,14.3,4.8,55.0,38.5,3.5,1.1,9.3,7.8,7.5,31.7,14.2,37.1,15.3,4.2
2014,MA,Massachusetts,Springfield,2567000,"153,060","(42.1154977999, -72.5395254143)",2014_500_Cities_2016_release,"Springfield, MA Metro Area",434.0,MA,"Springfield, MA",cities,10,42.16005,-72.71246,"WESTFIELD BARNES REGIONAL AIRPORT, MA US",335.9,9.0,138.0,44.0,138.0,10.0,-24.3,33.9,3736.4,1168.2,9.3,15.21,3.39,,"Springfield, MA Metro Area","Springfield, MA Metro Area",626775.0,38.0,47.8,52.2,44140.0,52546.0,7.9,16.2,5.5,71.0,6.4,17.7,2.8,14.5,7.3,9.5,33.3,17.3,33.1,18.0,3.8
2014,MA,Massachusetts,Worcester,2582000,"181,045","(42.2705425446, -71.8079404584)",2014_500_Cities_2016_release,"Worcester, MA Metro Area",481.0,MA,Worcester,cities,10,42.2706,-71.8731,"WORCESTER REGIONAL AIRPORT, MA US",226.8,3.0,134.0,59.0,109.0,0.0,-19.9,31.1,3961.8,1361.6,8.31,12.79,3.83,,"Worcester, MA Metro Area",,,,,,,,,,,,,,,12.1,6.4,7.5,24.9,14.4,31.1,13.2,2.9
2014,MD,Maryland,Baltimore,2404000,"620,961","(39.3084523991, -76.6160492311)",2014_500_Cities_2016_release,"Baltimore-Columbia-Towson, MD Metro Area",124.0,MD,Baltimore,cities,10,39.17329,-76.68408,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",584.1,0.0,103.0,21.0,166.0,14.0,-16.0,35.6,2808.1,1335.8,12.24,17.63,6.85,,"Baltimore-Columbia-Towson, MD Metro Area","Baltimore-Columbia-Towson, MD Metro Area",2753396.0,38.2,48.2,51.8,12580.0,70311.0,5.3,20.8,3.7,59.0,28.4,5.0,4.9,11.2,6.4,8.0,26.3,14.0,35.6,13.5,4.5
2014,ME,Maine,Portland,2360545,"66,194","(43.6779836271, -70.2752544531)",2014_500_Cities_2016_release,"Portland-South Portland, ME Metro Area",375.0,ME,"Portland, ME",cities,10,43.64244,-70.30443,"PORTLAND JETPORT, ME US",185.8,9.0,139.0,52.0,108.0,0.0,-25.5,31.1,4167.1,1420.1,8.0,12.97,3.02,,"Portland-South Portland, ME Metro Area","Portland-South Portland, ME Metro Area",518387.0,42.7,48.6,51.4,38860.0,58000.0,8.8,22.6,2.7,93.0,1.7,1.7,1.6,10.8,5.8,6.4,18.0,11.7,26.2,10.6,2.6
2014,MI,Michigan,Ann Arbor,2603000,"113,934","(42.2756833567, -83.7311374448)",2014_500_Cities_2016_release,"Ann Arbor, MI Metro Area",113.0,MI,Ann Arbor,cities,10,42.29806,-83.66388,"ANN ARBOR U OF MICH, MI US",333.3,14.0,137.0,66.0,141.0,1.0,-25.6,33.9,3939.4,994.2,8.53,13.62,3.44,,"Ann Arbor, MI Metro Area","Ann Arbor, MI Metro Area",351454.0,33.3,49.3,50.7,11460.0,60805.0,6.2,24.1,1.8,71.4,11.9,4.3,8.2,9.2,5.1,5.0,16.8,9.4,26.4,8.6,2.2
2014,MI,Michigan,Detroit,2622000,"713,777","(42.3847015631, -83.1053178776)",2014_500_Cities_2016_release,"Detroit-Warren-Dearborn, MI Metro Area",194.0,MI,Detroit,cities,10,,,,,,,,,,,,,,,,,,,"Detroit-Warren-Dearborn, MI Metro Area",4292647.0,39.7,48.5,51.5,19820.0,52305.0,7.4,17.6,3.5,67.4,22.4,4.1,3.6,13.9,8.4,10.8,36.4,17.2,45.2,18.3,5.8
2014,MI,Michigan,Flint,2629000,"102,434","(43.0236339386, -83.6920640313)",2014_500_Cities_2016_release,"Flint, MI Metro Area",217.0,MI,Flint,cities,10,42.96684,-83.74996,"FLINT FCWOS, MI US",318.1,26.0,144.0,70.0,138.0,2.0,-29.3,33.9,4178.8,900.0,7.93,13.45,2.4,,"Flint, MI Metro Area","Flint, MI Metro Area",418654.0,39.1,48.2,51.8,22420.0,41879.0,7.8,11.9,2.5,72.6,20.2,3.1,1.0,13.3,8.4,11.4,36.4,17.4,42.7,18.7,5.2
2014,MI,Michigan,Grand Rapids,2634000,"188,040","(42.9614815414, -85.6556858473)",2014_500_Cities_2016_release,"Grand Rapids-Wyoming-Kentwood, MI Metro Area",234.0,MI,Grand Rapids,cities,10,42.8821,-85.52297,"GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US",323.5,10.0,144.0,75.0,133.0,0.0,-24.3,31.7,4033.0,1023.5,8.09,13.06,3.12,133211.0,"Grand Rapids-Wyoming-Kentwood, MI Metro Area",,,,,,,,,,,,,,,11.0,6.8,7.9,27.0,13.5,35.1,13.9,3.3
2014,MI,Michigan,Kalamazoo,2642160,"74,262","(42.2748756474, -85.588188576)",2014_500_Cities_2016_release,"Kalamazoo-Portage, MI Metro Area",276.0,MI,Kalamazoo,cities,10,42.22826,-85.546,"KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US",326.2,16.0,138.0,71.0,136.0,2.0,-24.9,33.3,3933.3,714.9,8.05,13.31,2.78,,"Kalamazoo-Portage, MI Metro Area","Kalamazoo-Portage, MI Metro Area",330439.0,35.4,49.1,50.9,28020.0,46392.0,7.5,18.8,3.3,79.8,9.3,5.8,2.0,11.7,7.3,9.0,26.3,14.6,41.2,14.8,3.6
